   251    0.74979E-09    0.31328E-12    0.85017E-11    0.23641E-06    0.20541E-09
   252    0.74745E-09    0.32419E-12    0.87234E-11    0.23518E-06    0.20365E-09
   253    0.74506E-09    0.33538E-12    0.89438E-11    0.23395E-06    0.20190E-09
   254    0.74260E-09    0.34690E-12    0.91628E-11    0.23273E-06    0.20016E-09
   255    0.74005E-09    0.35870E-12    0.93804E-11    0.23152E-06    0.19844E-09
   256    0.73745E-09    0.37083E-12    0.95966E-11    0.23032E-06    0.19672E-09
   257    0.73478E-09    0.38323E-12    0.98104E-11    0.22913E-06    0.19502E-09
   258    0.73204E-09    0.39596E-12    0.10023E-10    0.22795E-06    0.19333E-09
   259    0.72923E-09    0.40899E-12    0.10234E-10    0.22677E-06    0.19166E-09
   260    0.72638E-09    0.42233E-12    0.10443E-10    0.22560E-06    0.18999E-09
   261    0.72345E-09    0.43596E-12    0.10649E-10    0.22444E-06    0.18834E-09
   262    0.72044E-09    0.44992E-12    0.10854E-10    0.22329E-06    0.18670E-09
   263    0.71741E-09    0.46418E-12    0.11057E-10    0.22214E-06    0.18507E-09
   264    0.71430E-09    0.47874E-12    0.11257E-10    0.22100E-06    0.18345E-09
   265    0.71112E-09    0.49360E-12    0.11453E-10    0.21987E-06    0.18185E-09
   266    0.70789E-09    0.50879E-12    0.11649E-10    0.21875E-06    0.18025E-09
   267    0.70459E-09    0.52426E-12    0.11841E-10    0.21764E-06    0.17867E-09
   268    0.70123E-09    0.54005E-12    0.12031E-10    0.21653E-06    0.17710E-09
   269    0.69780E-09    0.55614E-12    0.12218E-10    0.21543E-06    0.17554E-09
   270    0.69434E-09    0.57252E-12    0.12402E-10    0.21434E-06    0.17399E-09
   271    0.69082E-09    0.58920E-12    0.12584E-10    0.21325E-06    0.17245E-09
   272    0.68726E-09    0.60621E-12    0.12762E-10    0.21218E-06    0.17093E-09
   273    0.68363E-09    0.62347E-12    0.12938E-10    0.21111E-06    0.16941E-09
   274    0.67997E-09    0.64106E-12    0.13109E-10    0.21004E-06    0.16790E-09
   275    0.67624E-09    0.65892E-12    0.13278E-10    0.20899E-06    0.16641E-09
   276    0.67249E-09    0.67707E-12    0.13442E-10    0.20794E-06    0.16492E-09
   277    0.66867E-09    0.69551E-12    0.13605E-10    0.20690E-06    0.16345E-09
   278    0.66482E-09    0.71424E-12    0.13762E-10    0.20586E-06    0.16199E-09
   279    0.66092E-09    0.73325E-12    0.13916E-10    0.20483E-06    0.16053E-09
   280    0.65698E-09    0.75253E-12    0.14068E-10    0.20381E-06    0.15909E-09
   281    0.65301E-09    0.77209E-12    0.14215E-10    0.20280E-06    0.15766E-09
   282    0.64898E-09    0.79191E-12    0.14358E-10    0.20179E-06    0.15623E-09
   283    0.64493E-09    0.81200E-12    0.14497E-10    0.20079E-06    0.15482E-09
   284    0.64084E-09    0.83236E-12    0.14633E-10    0.19979E-06    0.15342E-09
   285    0.63672E-09    0.85298E-12    0.14764E-10    0.19880E-06    0.15203E-09
   286    0.63255E-09    0.87386E-12    0.14891E-10    0.19782E-06    0.15064E-09
   287    0.62835E-09    0.89499E-12    0.15015E-10    0.19684E-06    0.14927E-09
   288    0.62413E-09    0.91636E-12    0.15133E-10    0.19587E-06    0.14790E-09
   289    0.61987E-09    0.93798E-12    0.15248E-10    0.19491E-06    0.14655E-09
   290    0.61558E-09    0.95982E-12    0.15359E-10    0.19395E-06    0.14520E-09
   291    0.61128E-09    0.98198E-12    0.15465E-10    0.19300E-06    0.14387E-09
   292    0.60690E-09    0.10043E-11    0.15567E-10    0.19205E-06    0.14254E-09
   293    0.60254E-09    0.10268E-11    0.15663E-10    0.19111E-06    0.14122E-09
   294    0.59814E-09    0.10495E-11    0.15756E-10    0.19018E-06    0.13991E-09
   295    0.59374E-09    0.10725E-11    0.15844E-10    0.18925E-06    0.13861E-09
   296    0.58930E-09    0.10957E-11    0.15927E-10    0.18833E-06    0.13732E-09
   297    0.58484E-09    0.11189E-11    0.16007E-10    0.18741E-06    0.13604E-09
   298    0.58035E-09    0.11425E-11    0.16081E-10    0.18650E-06    0.13476E-09
   299    0.57585E-09    0.11663E-11    0.16149E-10    0.18560E-06    0.13350E-09
   300    0.57133E-09    0.11902E-11    0.16213E-10    0.18470E-06    0.13224E-09
   301    0.56680E-09    0.12142E-11    0.16273E-10    0.18380E-06    0.13099E-09
   302    0.56225E-09    0.12384E-11    0.16329E-10    0.18291E-06    0.12975E-09
   303    0.55770E-09    0.12628E-11    0.16379E-10    0.18203E-06    0.12852E-09
   304    0.55313E-09    0.12875E-11    0.16423E-10    0.18115E-06    0.12730E-09
   305    0.54855E-09    0.13121E-11    0.16462E-10    0.18027E-06    0.12608E-09
   306    0.54396E-09    0.13369E-11    0.16497E-10    0.17941E-06    0.12487E-09
   307    0.53936E-09    0.13619E-11    0.16526E-10    0.17854E-06    0.12368E-09
   308    0.53476E-09    0.13871E-11    0.16552E-10    0.17768E-06    0.12249E-09
   309    0.53017E-09    0.14123E-11    0.16571E-10    0.17683E-06    0.12130E-09
   310    0.52556E-09    0.14375E-11    0.16586E-10    0.17598E-06    0.12013E-09
   311    0.52095E-09    0.14630E-11    0.16595E-10    0.17514E-06    0.11897E-09
   312    0.51635E-09    0.14885E-11    0.16600E-10    0.17430E-06    0.11781E-09
   313    0.51175E-09    0.15141E-11    0.16598E-10    0.17347E-06    0.11666E-09
   314    0.50715E-09    0.15398E-11    0.16593E-10    0.17264E-06    0.11552E-09
   315    0.50256E-09    0.15655E-11    0.16582E-10    0.17182E-06    0.11439E-09
